visitorid,event_rows,known_category_event_rows,unknown_category_event_rows,category_coverage,category_coverage_flag,zero_view_denominator,zero_known_category_denominator,view_event_rows,snapshot_id
666960,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
667085,17,17,0,1.0,1,0,0,15,snapshot_20150919T025947Z
667148,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
667217,9,2,7,0.2222222222222222,1,0,0,7,snapshot_20150919T025947Z
667420,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
667559,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
667565,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
667569,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
667707,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
667873,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
668226,20,19,1,0.95,1,0,0,14,snapshot_20150919T025947Z
668227,18,10,8,0.5555555555555556,1,0,0,14,snapshot_20150919T025947Z
668251,12,12,0,1.0,1,0,0,9,snapshot_20150919T025947Z
668288,34,25,9,0.7352941176470589,1,0,0,30,snapshot_20150919T025947Z
668489,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
668637,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
668775,6,4,2,0.6666666666666666,1,0,0,4,snapshot_20150919T025947Z
668937,24,23,1,0.9583333333333334,1,0,0,22,snapshot_20150919T025947Z
669299,20,20,0,1.0,1,0,0,18,snapshot_20150919T025947Z
669387,22,22,0,1.0,1,0,0,20,snapshot_20150919T025947Z
669744,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
669949,40,29,11,0.725,1,0,0,34,snapshot_20150919T025947Z
669974,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
669989,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
669994,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
670011,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
670220,11,7,4,0.6363636363636364,1,0,0,5,snapshot_20150919T025947Z
670282,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
670307,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
670551,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
670832,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
671272,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
671304,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
671481,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
671597,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
671723,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
671765,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
671906,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
671926,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
671934,6,0,6,0.0,0,0,1,3,snapshot_20150919T025947Z
672066,2,0,2,0.0,0,0,1,1,snapshot_20150919T025947Z
672120,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
672217,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
672218,181,167,14,0.9226519337016574,1,0,0,150,snapshot_20150919T025947Z
672339,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
672404,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
672630,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
672725,13,9,4,0.6923076923076923,1,0,0,11,snapshot_20150919T025947Z
672767,9,5,4,0.5555555555555556,1,0,0,7,snapshot_20150919T025947Z
672785,49,27,22,0.5510204081632653,1,0,0,36,snapshot_20150919T025947Z
672855,18,18,0,1.0,1,0,0,14,snapshot_20150919T025947Z
672896,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
673007,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
673028,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
673138,15,15,0,1.0,1,0,0,7,snapshot_20150919T025947Z
673291,22,22,0,1.0,1,0,0,20,snapshot_20150919T025947Z
673331,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
673557,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
673572,443,249,194,0.5620767494356659,1,0,0,427,snapshot_20150919T025947Z
673618,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
673776,4,0,4,0.0,0,0,1,1,snapshot_20150919T025947Z
673841,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
673913,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
673919,12,10,2,0.8333333333333334,1,0,0,10,snapshot_20150919T025947Z
673950,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
674067,7,0,7,0.0,0,0,1,3,snapshot_20150919T025947Z
674207,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
674233,3,0,3,0.0,0,0,1,2,snapshot_20150919T025947Z
674240,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
674283,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
674356,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
674830,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
674837,19,18,1,0.9473684210526315,1,0,0,15,snapshot_20150919T025947Z
675006,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
675039,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
675069,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
675209,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
675230,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
675313,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
675368,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
675619,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
675646,10,10,0,1.0,1,0,0,6,snapshot_20150919T025947Z
675725,11,10,1,0.9090909090909091,1,0,0,8,snapshot_20150919T025947Z
675843,21,21,0,1.0,1,0,0,14,snapshot_20150919T025947Z
676349,9,8,1,0.8888888888888888,1,0,0,7,snapshot_20150919T025947Z
676455,14,14,0,1.0,1,0,0,9,snapshot_20150919T025947Z
676464,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
676700,14,2,12,0.14285714285714285,1,0,0,6,snapshot_20150919T025947Z
676713,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
676722,20,20,0,1.0,1,0,0,16,snapshot_20150919T025947Z
676735,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
676919,18,18,0,1.0,1,0,0,10,snapshot_20150919T025947Z
676990,27,27,0,1.0,1,0,0,19,snapshot_20150919T025947Z
676997,46,19,27,0.41304347826086957,1,0,0,34,snapshot_20150919T025947Z
677046,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
677255,12,2,10,0.16666666666666666,1,0,0,6,snapshot_20150919T025947Z
677274,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
677299,10,10,0,1.0,1,0,0,4,snapshot_20150919T025947Z
677318,23,21,2,0.9130434782608695,1,0,0,18,snapshot_20150919T025947Z
677329,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
677571,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
677623,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
677721,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
677741,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
677771,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
678230,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
678935,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
678937,20,20,0,1.0,1,0,0,13,snapshot_20150919T025947Z
678948,11,1,10,0.09090909090909091,1,0,0,9,snapshot_20150919T025947Z
679084,22,21,1,0.9545454545454546,1,0,0,19,snapshot_20150919T025947Z
679201,19,15,4,0.7894736842105263,1,0,0,11,snapshot_20150919T025947Z
679422,13,0,13,0.0,0,0,1,10,snapshot_20150919T025947Z
679473,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
679711,12,11,1,0.9166666666666666,1,0,0,10,snapshot_20150919T025947Z
679892,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
680026,16,16,0,1.0,1,0,0,14,snapshot_20150919T025947Z
680221,42,42,0,1.0,1,0,0,38,snapshot_20150919T025947Z
680400,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
680488,25,25,0,1.0,1,0,0,23,snapshot_20150919T025947Z
680552,8,0,8,0.0,0,0,1,3,snapshot_20150919T025947Z
680669,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
680820,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
680858,11,11,0,1.0,1,0,0,6,snapshot_20150919T025947Z
680865,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
681101,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
681196,11,0,11,0.0,0,0,1,8,snapshot_20150919T025947Z
681231,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
681283,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
681486,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
681489,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
681609,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
681733,6,2,4,0.3333333333333333,1,0,0,4,snapshot_20150919T025947Z
682031,24,17,7,0.7083333333333334,1,0,0,10,snapshot_20150919T025947Z
682067,13,13,0,1.0,1,0,0,8,snapshot_20150919T025947Z
682448,9,3,6,0.3333333333333333,1,0,0,4,snapshot_20150919T025947Z
682501,1,0,1,0.0,0,1,1,0,snapshot_20150919T025947Z
682534,14,13,1,0.9285714285714286,1,0,0,12,snapshot_20150919T025947Z
682715,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
683069,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
683086,15,0,15,0.0,0,0,1,13,snapshot_20150919T025947Z
683140,18,18,0,1.0,1,0,0,16,snapshot_20150919T025947Z
683211,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
683255,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
683346,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
683548,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
683597,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
683598,21,21,0,1.0,1,0,0,19,snapshot_20150919T025947Z
683628,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
683706,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
683796,29,28,1,0.9655172413793104,1,0,0,25,snapshot_20150919T025947Z
683901,19,19,0,1.0,1,0,0,14,snapshot_20150919T025947Z
683914,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
684000,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
684072,15,14,1,0.9333333333333333,1,0,0,13,snapshot_20150919T025947Z
684128,7,2,5,0.2857142857142857,1,0,0,5,snapshot_20150919T025947Z
684153,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
684190,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
684213,11,11,0,1.0,1,0,0,7,snapshot_20150919T025947Z
684514,2246,1840,406,0.8192341941228851,1,0,0,1826,snapshot_20150919T025947Z
684531,5,5,0,1.0,1,0,0,1,snapshot_20150919T025947Z
684679,16,16,0,1.0,1,0,0,15,snapshot_20150919T025947Z
684791,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
684873,4,4,0,1.0,1,1,0,0,snapshot_20150919T025947Z
684976,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
685025,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
685118,41,36,5,0.8780487804878049,1,0,0,33,snapshot_20150919T025947Z
685143,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
685444,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
685502,13,13,0,1.0,1,0,0,11,snapshot_20150919T025947Z
685520,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
685630,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
685665,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
686012,122,94,28,0.7704918032786885,1,0,0,77,snapshot_20150919T025947Z
686039,22,22,0,1.0,1,0,0,14,snapshot_20150919T025947Z
686211,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
686253,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
686262,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
686854,188,183,5,0.973404255319149,1,0,0,145,snapshot_20150919T025947Z
686896,31,0,31,0.0,0,0,1,30,snapshot_20150919T025947Z
686940,49,46,3,0.9387755102040817,1,0,0,45,snapshot_20150919T025947Z
687602,9,9,0,1.0,1,0,0,1,snapshot_20150919T025947Z
687775,11,11,0,1.0,1,0,0,8,snapshot_20150919T025947Z
687940,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
688234,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
688237,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
688314,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
688563,20,20,0,1.0,1,0,0,17,snapshot_20150919T025947Z
688645,10,10,0,1.0,1,0,0,5,snapshot_20150919T025947Z
688825,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
688840,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
688912,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
689091,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
689115,15,15,0,1.0,1,0,0,7,snapshot_20150919T025947Z
689209,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
689266,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
689290,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
689522,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
689605,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
689611,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
689640,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
690114,52,46,6,0.8846153846153846,1,0,0,50,snapshot_20150919T025947Z
690130,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
690336,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
690443,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
690787,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
690929,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
691013,41,39,2,0.9512195121951219,1,0,0,38,snapshot_20150919T025947Z
691215,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
691268,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
691766,16,15,1,0.9375,1,0,0,12,snapshot_20150919T025947Z
691958,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
692199,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
692368,24,24,0,1.0,1,0,0,18,snapshot_20150919T025947Z
692447,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
692653,13,13,0,1.0,1,0,0,9,snapshot_20150919T025947Z
692676,7,1,6,0.14285714285714285,1,0,0,5,snapshot_20150919T025947Z
692959,6,6,0,1.0,1,0,0,1,snapshot_20150919T025947Z
693104,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
693398,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
693400,13,3,10,0.23076923076923078,1,0,0,11,snapshot_20150919T025947Z
693528,14,14,0,1.0,1,0,0,1,snapshot_20150919T025947Z
693591,16,16,0,1.0,1,0,0,14,snapshot_20150919T025947Z
693648,5,5,0,1.0,1,0,0,1,snapshot_20150919T025947Z
693672,7,5,2,0.7142857142857143,1,0,0,6,snapshot_20150919T025947Z
693688,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
693709,386,299,87,0.7746113989637305,1,0,0,366,snapshot_20150919T025947Z
693975,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
694497,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
694977,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
695025,11,11,0,1.0,1,0,0,4,snapshot_20150919T025947Z
695074,66,59,7,0.8939393939393939,1,0,0,62,snapshot_20150919T025947Z
695198,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
695604,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
695620,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
695657,20,0,20,0.0,0,0,1,9,snapshot_20150919T025947Z
695747,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
696046,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
696363,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
696393,28,0,28,0.0,0,0,1,26,snapshot_20150919T025947Z
696424,12,0,12,0.0,0,0,1,11,snapshot_20150919T025947Z
696774,12,0,12,0.0,0,0,1,10,snapshot_20150919T025947Z
697009,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
697361,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
697366,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
697408,16,9,7,0.5625,1,0,0,12,snapshot_20150919T025947Z
697413,11,11,0,1.0,1,0,0,7,snapshot_20150919T025947Z
697426,14,13,1,0.9285714285714286,1,0,0,11,snapshot_20150919T025947Z
697585,6,4,2,0.6666666666666666,1,0,0,3,snapshot_20150919T025947Z
697629,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
697687,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
697734,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
697828,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
697830,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
698124,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
698162,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
698640,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
698812,13,13,0,1.0,1,0,0,6,snapshot_20150919T025947Z
698816,6,6,0,1.0,1,0,0,1,snapshot_20150919T025947Z
698846,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
698958,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
698973,6,3,3,0.5,1,0,0,4,snapshot_20150919T025947Z
699183,14,12,2,0.8571428571428571,1,0,0,10,snapshot_20150919T025947Z
699341,25,7,18,0.28,1,0,0,23,snapshot_20150919T025947Z
699342,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
699505,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
699764,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
699789,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
700066,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
700110,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
700128,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
700240,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
700303,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
700327,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
700595,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
700623,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
700680,10,7,3,0.7,1,0,0,8,snapshot_20150919T025947Z
700839,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
700847,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
700881,12,11,1,0.9166666666666666,1,0,0,10,snapshot_20150919T025947Z
700903,6,4,2,0.6666666666666666,1,0,0,3,snapshot_20150919T025947Z
701119,15,10,5,0.6666666666666666,1,0,0,13,snapshot_20150919T025947Z
701145,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
701326,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
701621,13,8,5,0.6153846153846154,1,0,0,9,snapshot_20150919T025947Z
701722,35,35,0,1.0,1,0,0,27,snapshot_20150919T025947Z
701750,13,13,0,1.0,1,0,0,11,snapshot_20150919T025947Z
701781,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
702000,15,15,0,1.0,1,0,0,11,snapshot_20150919T025947Z
702055,20,20,0,1.0,1,0,0,15,snapshot_20150919T025947Z
702070,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
702147,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
702314,10,2,8,0.2,1,0,0,8,snapshot_20150919T025947Z
702504,16,16,0,1.0,1,0,0,14,snapshot_20150919T025947Z
702866,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
703023,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
703221,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
703222,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
703309,11,11,0,1.0,1,0,0,2,snapshot_20150919T025947Z
703462,9,2,7,0.2222222222222222,1,0,0,7,snapshot_20150919T025947Z
703502,25,25,0,1.0,1,0,0,21,snapshot_20150919T025947Z
703540,32,32,0,1.0,1,0,0,27,snapshot_20150919T025947Z
703691,5,4,1,0.8,1,0,0,3,snapshot_20150919T025947Z
703762,73,58,15,0.7945205479452054,1,0,0,67,snapshot_20150919T025947Z
704586,14,14,0,1.0,1,0,0,8,snapshot_20150919T025947Z
704666,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
704800,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
704927,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
705174,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
705177,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
705439,13,4,9,0.3076923076923077,1,0,0,8,snapshot_20150919T025947Z
705492,8,8,0,1.0,1,0,0,3,snapshot_20150919T025947Z
705542,869,628,241,0.7226697353279632,1,0,0,664,snapshot_20150919T025947Z
705611,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
705834,38,37,1,0.9736842105263158,1,0,0,34,snapshot_20150919T025947Z
706050,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
706387,80,41,39,0.5125,1,0,0,56,snapshot_20150919T025947Z
706640,39,21,18,0.5384615384615384,1,0,0,35,snapshot_20150919T025947Z
707002,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
707112,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
707368,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
707728,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
707844,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
708329,7,0,7,0.0,0,0,1,5,snapshot_20150919T025947Z
708533,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
708596,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
708918,51,27,24,0.5294117647058824,1,0,0,49,snapshot_20150919T025947Z
709126,12,2,10,0.16666666666666666,1,0,0,10,snapshot_20150919T025947Z
709263,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
709484,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
709578,3,3,0,1.0,1,1,0,0,snapshot_20150919T025947Z
709797,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
709834,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
709888,16,9,7,0.5625,1,0,0,14,snapshot_20150919T025947Z
709940,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
710143,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
710152,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
710159,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
710299,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
710338,318,0,318,0.0,0,0,1,294,snapshot_20150919T025947Z
710623,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
710895,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
711110,16,16,0,1.0,1,0,0,12,snapshot_20150919T025947Z
711118,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
711167,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
711222,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
711318,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
711410,13,8,5,0.6153846153846154,1,0,0,7,snapshot_20150919T025947Z
711733,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
711810,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
711901,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
711913,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
712121,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
712241,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
712440,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
712443,50,40,10,0.8,1,0,0,46,snapshot_20150919T025947Z
712608,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
712632,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
712705,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
712773,7,2,5,0.2857142857142857,1,0,0,5,snapshot_20150919T025947Z
712844,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
712880,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
713127,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
713186,7,5,2,0.7142857142857143,1,0,0,5,snapshot_20150919T025947Z
713283,19,19,0,1.0,1,0,0,16,snapshot_20150919T025947Z
713408,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
713553,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
713670,13,5,8,0.38461538461538464,1,0,0,9,snapshot_20150919T025947Z
713698,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
713728,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
713838,16,16,0,1.0,1,0,0,13,snapshot_20150919T025947Z
713967,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
714734,6,3,3,0.5,1,0,0,2,snapshot_20150919T025947Z
714740,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
715210,17,13,4,0.7647058823529411,1,0,0,16,snapshot_20150919T025947Z
715260,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
715680,8,0,8,0.0,0,0,1,5,snapshot_20150919T025947Z
715804,19,18,1,0.9473684210526315,1,0,0,15,snapshot_20150919T025947Z
715832,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
715841,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
716315,49,49,0,1.0,1,0,0,38,snapshot_20150919T025947Z
716609,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
716683,29,29,0,1.0,1,0,0,27,snapshot_20150919T025947Z
716938,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
716947,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
717072,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
717226,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
717294,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
